date,open,high,low,close,volume,turnover
2018/03/21,6123.4,6185.2,6028.0,6040.0,11123.0,13625525520.0
2018/03/22,6075.0,6097.0,6000.2,6037.4,11465.0,13878701080.0
2018/03/23,5871.0,5930.0,5630.2,5665.6,14660.0,17009353200.0
2018/03/26,5681.0,5855.8,5632.0,5846.0,12595.0,14493253160.0
2018/03/27,5907.0,6013.4,5899.6,6005.6,12593.0,15015272920.0
2018/03/28,5934.0,5977.4,5891.4,5915.2,12729.0,15115288840.0
2018/03/29,5951.2,6018.8,5890.2,6012.0,12209.0,14528403360.0
2018/03/30,6022.0,6105.0,6017.4,6101.0,10296.0,12472439360.0
2018/04/02,6129.8,6157.8,6060.6,6075.0,10232.0,12506690720.0
2018/04/03,6001.0,6048.8,5953.0,6023.4,10982.0,13177147200.0
2018/04/04,6055.0,6081.8,5950.2,5976.0,10466.0,12598782880.0
2018/04/09,5986.4,6049.0,5919.2,5981.8,10941.0,13112229200.0
2018/04/10,6000.0,6050.0,5950.6,6048.0,12088.0,14504757840.0
2018/04/11,6078.6,6098.4,6047.4,6055.0,9679.0,11753948280.0
2018/04/12,6047.4,6083.8,6003.2,6022.8,9205.0,11127404040.0
2018/04/13,6060.2,6080.0,5982.6,6010.0,10134.0,12217047400.0
2018/04/16,6018.8,6052.2,5934.0,5989.0,10370.0,12437450680.0
2018/04/17,6008.8,6028.8,5856.4,5888.0,12000.0,14259454000.0
2018/04/18,5936.6,5996.2,5812.2,5951.0,13007.0,15352914120.0
2018/04/19,5965.0,6064.2,5960.8,6000.0,9371.0,11264538840.0
2018/04/20,5939.8,5950.4,5802.0,5837.0,12024.0,14143990480.0
2018/04/23,5852.2,5881.6,5692.0,5779.2,11262.0,13036479600.0
2018/04/24,5781.4,5935.8,5781.4,5913.2,11338.0,13331301200.0
2018/04/25,5895.0,5933.0,5882.2,5913.0,8883.0,10499388320.0
2018/04/26,5908.0,5928.4,5796.0,5806.4,10446.0,12224165840.0
2018/04/27,5836.0,5855.6,5769.2,5852.2,10844.0,12632452800.0
2018/05/02,5860.2,5887.4,5781.0,5827.8,9384.0,10935509280.0
2018/05/03,5815.0,5919.4,5744.0,5892.4,11627.0,13549496080.0
2018/05/04,5887.2,5921.8,5861.4,5881.0,9115.0,10737591720.0
2018/05/07,5911.0,6024.6,5891.2,6001.0,9567.0,11433402160.0
2018/05/08,6018.0,6033.8,5992.4,6028.6,8181.0,9845063400.0
2018/05/09,6027.6,6041.8,5983.0,6011.0,7028.0,8448700040.0
2018/05/10,6020.0,6054.0,5973.8,6036.4,8003.0,9630668600.0
2018/05/11,6039.6,6047.4,5980.6,5993.0,8459.0,10161801600.0
2018/05/14,5999.0,6020.2,5939.8,5964.0,8415.0,10073607280.0
2018/05/15,5976.6,6026.2,5948.8,6020.0,9470.0,11339912880.0
2018/05/16,5964.0,5999.8,5949.0,5966.0,6116.0,7306423440.0
2018/05/17,5966.0,5978.6,5916.0,5925.0,8776.0,10426962040.0
2018/05/18,5925.0,5980.0,5884.6,5975.2,11485.0,13628568800.0
2018/05/21,6015.0,6069.0,6013.6,6027.4,10421.0,12597913000.0
2018/05/22,6028.2,6072.8,6020.2,6066.0,8316.0,10050539640.0
2018/05/23,6060.0,6060.0,5975.2,5992.4,10502.0,12625049480.0
2018/05/24,5995.2,6008.0,5950.2,5966.8,8614.0,10301327280.0
2018/05/25,5961.2,5966.6,5863.4,5874.8,9843.0,11633689320.0
2018/05/28,5883.6,5928.4,5836.4,5878.4,9884.0,11618982000.0
2018/05/29,5871.0,5908.8,5791.0,5794.4,10724.0,12554858000.0
2018/05/30,5743.2,5748.8,5645.0,5653.2,12024.0,13716746520.0
2018/05/31,5698.0,5749.6,5652.0,5738.0,10843.0,12374508400.0
2018/06/01,5717.8,5729.6,5621.2,5664.0,9966.0,11318006360.0
2018/06/04,5682.0,5693.8,5628.8,5671.0,9799.0,11102902840.0
2018/06/05,5672.4,5774.6,5672.4,5770.2,10344.0,11834524280.0
2018/06/06,5773.2,5773.2,5725.8,5765.6,8861.0,10191363640.0
2018/06/07,5779.8,5799.0,5707.0,5732.0,9629.0,11059810200.0
2018/06/08,5721.8,5726.8,5608.4,5658.6,10768.0,12181089840.0
2018/06/11,5645.0,5678.8,5588.0,5639.2,11261.0,12703608280.0
2018/06/12,5642.4,5704.8,5592.6,5686.8,12016.0,13594708120.0
2018/06/13,5673.4,5684.8,5598.8,5603.0,10973.0,12394238520.0
2018/06/14,5530.6,5610.4,5519.6,5543.0,8466.0,9409586680.0
2018/06/15,5542.4,5562.8,5298.2,5436.6,12403.0,13543829160.0
2018/06/19,5359.6,5359.8,4952.2,5057.8,13418.0,13949292600.0
2018/06/20,5050.0,5188.0,5028.0,5142.2,12454.0,12715500760.0
2018/06/21,5155.0,5199.0,4995.6,5010.0,13828.0,14090286120.0
2018/06/22,4989.0,5127.0,4964.2,5110.8,13724.0,13902602960.0
2018/06/25,5138.6,5158.8,5028.8,5028.8,11600.0,11837441400.0
2018/06/26,5015.0,5138.2,5001.8,5095.0,13682.0,13890231280.0
2018/06/27,5099.0,5154.2,4996.2,5001.0,14010.0,14241527600.0
2018/06/28,5011.2,5119.6,4982.4,5007.2,13275.0,13424551360.0
2018/06/29,5030.0,5205.2,5002.2,5185.4,14201.0,14526413200.0
2018/07/02,5176.6,5225.0,5037.0,5100.0,14354.0,14754055600.0
2018/07/03,5116.2,5180.6,4992.0,5144.0,15603.0,15902013080.0
2018/07/04,5131.0,5150.0,5043.0,5085.4,13396.0,13641164240.0
2018/07/05,5065.2,5091.4,4919.6,4920.2,15688.0,15735446000.0
2018/07/06,4941.6,5047.6,4852.0,4948.0,17594.0,17462831200.0
2018/07/09,4991.6,5091.0,4988.0,5088.0,12790.0,12901927840.0
2018/07/10,5098.6,5124.8,5051.2,5115.0,12007.0,12222068720.0
2018/07/11,5003.8,5048.8,4919.0,5008.8,15491.0,15449708360.0
2018/07/12,5018.0,5190.8,5017.8,5178.4,15754.0,16153001720.0
2018/07/13,5178.4,5209.4,5152.0,5191.0,10698.0,11086018560.0
2018/07/16,5197.2,5220.8,5152.0,5199.2,11888.0,12317894880.0
2018/07/17,5199.0,5203.0,5116.4,5184.4,13293.0,13724939720.0
2018/07/18,5209.8,5232.0,5150.0,5159.2,12391.0,12859687280.0
2018/07/19,5169.0,5187.0,5081.2,5119.4,9317.0,9566708440.0
2018/07/20,5040.0,5165.4,5031.4,5145.2,14232.0,14506960360.0
2018/07/23,5117.6,5208.4,5114.0,5191.0,12866.0,13272554560.0
2018/07/24,5195.0,5328.0,5195.0,5299.0,13444.0,14194280160.0
2018/07/25,5306.6,5332.8,5281.0,5297.8,9731.0,10314085280.0
2018/07/26,5297.8,5308.0,5241.6,5261.6,10676.0,11254723440.0
2018/07/27,5270.2,5279.8,5205.0,5230.0,11181.0,11730795440.0
2018/07/30,5217.0,5245.2,5138.0,5140.4,12004.0,12446456160.0
2018/07/31,5145.0,5205.8,5130.0,5157.4,10809.0,11164555400.0
2018/08/01,5188.0,5239.8,5056.0,5074.8,14046.0,14483700120.0
2018/08/02,5066.6,5075.8,4832.4,4946.4,16415.0,16226960120.0
2018/08/03,4950.2,4991.0,4870.0,4878.2,13124.0,12933659600.0
2018/08/06,4885.0,4908.8,4755.2,4806.0,14422.0,13948414920.0
2018/08/07,4817.2,4944.4,4767.8,4929.0,14565.0,14158946560.0
2018/08/08,4919.4,4922.2,4827.2,4855.4,13709.0,13380905800.0
2018/08/09,4846.6,5031.4,4833.2,4977.0,15715.0,15588332200.0
2018/08/10,4988.2,5027.6,4967.0,5012.8,11164.0,11155238040.0
2018/08/13,4971.6,5080.0,4931.4,5046.4,14081.0,14068474120.0
2018/08/14,5006.0,5010.4,4956.6,4995.8,4991.0,4972031720.0
2018/08/15,4992.4,4992.6,4847.4,4878.0,8429.0,8274950360.0
2018/08/16,4813.0,4905.0,4771.6,4820.4,12295.0,11920113000.0
2018/08/17,4879.0,4896.6,4701.0,4738.0,14459.0,13905582080.0
2018/08/20,4746.0,4797.0,4684.6,4783.6,15399.0,14607381320.0
2018/08/21,4788.8,4876.0,4760.2,4825.0,14917.0,14387556200.0
2018/08/22,4817.2,4829.0,4772.8,4806.0,12547.0,12042387440.0
2018/08/23,4799.6,4859.2,4745.8,4826.2,17385.0,16736790680.0
2018/08/24,4810.2,4847.0,4775.2,4809.4,13512.0,12996230680.0
2018/08/27,4835.6,4947.0,4820.2,4931.4,14100.0,13809998800.0
2018/08/28,4942.8,4957.4,4910.0,4936.8,10748.0,10604588120.0
2018/08/29,4934.6,4937.6,4883.0,4918.2,11076.0,10869960720.0
2018/08/30,4918.0,4923.2,4826.4,4846.0,12858.0,12498681200.0
2018/08/31,4822.0,4836.6,4757.0,4783.4,13960.0,13396103120.0
2018/09/03,4767.0,4822.8,4715.4,4819.6,13878.0,13227402000.0
2018/09/04,4814.6,4895.2,4798.2,4857.6,13815.0,13379404600.0
2018/09/05,4850.0,4867.2,4781.2,4785.0,12599.0,12164087360.0
2018/09/06,4775.4,4837.6,4740.0,4767.8,13886.0,13310028080.0
2018/09/07,4788.0,4865.0,4720.2,4765.0,16556.0,15865601360.0
2018/09/10,4760.0,4770.8,4673.0,4684.2,13075.0,12325591080.0
2018/09/11,4687.2,4735.0,4653.8,4694.4,13708.0,12850116760.0
2018/09/12,4694.4,4728.4,4656.2,4675.0,14078.0,13208840800.0
2018/09/13,4726.8,4769.0,4636.8,4718.0,16472.0,15482451680.0
2018/09/14,4722.6,4726.4,4653.4,4654.4,13491.0,12639306880.0
2018/09/17,4633.4,4634.2,4574.2,4602.8,13249.0,12197505040.0
2018/09/18,4588.6,4698.4,4581.6,4679.4,17179.0,15913443880.0
2018/09/19,4679.0,4783.2,4667.0,4734.4,15449.0,14591980800.0
2018/09/20,4696.8,4738.8,4695.2,4714.4,9041.0,8517960920.0
2018/09/21,4729.2,4829.2,4700.2,4827.8,15878.0,15120247160.0
2018/09/25,4786.0,4813.0,4753.2,4793.2,11759.0,11246205800.0
2018/09/26,4805.0,4851.6,4767.6,4800.0,14400.0,13844598240.0
2018/09/27,4802.4,4818.0,4746.2,4764.6,11455.0,10952464400.0
2018/09/28,4772.2,4827.0,4733.6,4820.4,13211.0,12630536120.0
2018/10/08,4722.0,4741.6,4640.4,4654.8,12383.0,11620678080.0
2018/10/09,4664.2,4690.0,4606.2,4624.8,12130.0,11266344240.0
2018/10/10,4631.2,4670.0,4578.2,4639.2,13905.0,12883231480.0
2018/10/11,4499.0,4506.0,4243.0,4258.2,17959.0,15790080400.0
2018/10/12,4281.6,4303.8,4135.0,4267.2,18588.0,15744947280.0
2018/10/15,4273.0,4324.8,4171.0,4178.4,16255.0,13823223120.0
2018/10/16,4185.2,4219.8,4067.2,4100.4,16173.0,13410109280.0
2018/10/17,4150.8,4165.2,4026.8,4120.6,17563.0,14429984080.0
2018/10/18,4109.0,4111.4,4018.4,4033.2,11869.0,9638134800.0
2018/10/19,3949.0,4118.2,3937.8,4080.4,17297.0,13921626960.0
2018/10/22,4150.0,4373.2,4140.0,4317.6,19186.0,16415841240.0
2018/10/23,4298.0,4327.4,4156.8,4191.0,3874.0,3284399840.0
2018/10/24,4191.0,4262.6,4155.0,4184.0,3874.0,3255646720.0
2018/10/25,4053.0,4205.4,4050.4,4204.4,4278.0,3515476320.0
2018/10/26,4225.0,4259.0,4150.0,4170.0,3422.0,2872246560.0
2018/10/29,4178.0,4194.4,4081.2,4124.0,3223.0,2673129880.0
2018/10/30,4110.0,4210.0,4038.6,4170.8,3807.0,3143114040.0
2018/10/31,4186.0,4286.2,4167.0,4233.0,4104.0,3473972960.0
2018/11/01,4275.2,4355.0,4257.2,4260.4,4228.0,3641038360.0
2018/11/02,4370.0,4432.8,4329.0,4417.8,5637.0,4945145240.0
2018/11/05,4408.0,4445.6,4332.8,4414.4,4445.0,3902263800.0
2018/11/06,4410.0,4427.8,4349.0,4420.0,3845.0,3372029080.0
2018/11/07,4420.2,4468.0,4366.6,4371.8,4722.0,4176105720.0
2018/11/08,4420.0,4428.8,4346.4,4350.0,4239.0,3716822840.0
2018/11/09,4329.0,4380.0,4315.0,4346.4,3842.0,3343689760.0
2018/11/12,4346.6,4475.0,4335.0,4468.0,5839.0,5152866840.0
2018/11/13,4430.0,4590.0,4418.6,4558.6,11184.0,10090458720.0
2018/11/14,4558.8,4599.8,4518.6,4535.6,10924.0,9942644320.0
2018/11/15,4549.2,4628.0,4532.0,4619.0,15452.0,14153275200.0
2018/11/16,4625.0,4710.6,4602.8,4647.8,19604.0,18238894840.0
2018/11/19,4657.0,4683.6,4594.6,4659.4,17760.0,16452722600.0
2018/11/20,4627.6,4635.0,4512.4,4520.0,21435.0,19610916640.0
2018/11/21,4480.0,4557.0,4449.2,4536.2,19133.0,17226532400.0
2018/11/22,4550.0,4574.8,4484.4,4523.0,17226.0,15608683600.0
2018/11/23,4514.0,4521.0,4327.6,4328.2,19515.0,17192813000.0
2018/11/26,4338.0,4371.6,4283.6,4315.8,17973.0,15575464400.0
2018/11/27,4347.6,4378.6,4307.0,4344.2,16618.0,14432462720.0
2018/11/28,4342.4,4419.0,4272.4,4398.0,20530.0,17896776600.0
2018/11/29,4447.0,4447.0,4296.6,4312.2,18424.0,16133050520.0
2018/11/30,4303.6,4360.0,4238.0,4328.2,19625.0,16894512840.0
2018/12/03,4488.6,4524.0,4419.0,4472.0,23921.0,21448577520.0
2018/12/04,4458.8,4528.0,4452.2,4514.6,24564.0,22056444000.0
2018/12/05,4429.8,4526.0,4429.0,4470.0,30742.0,27510678040.0
2018/12/06,4429.0,4460.0,4372.0,4388.2,30017.0,26478022720.0
2018/12/07,4408.6,4419.8,4381.8,4386.0,21037.0,18501172240.0
2018/12/10,4362.2,4384.6,4325.0,4336.6,22266.0,19367563000.0
2018/12/11,4356.4,4389.0,4338.0,4387.2,23570.0,20566017680.0
2018/12/12,4401.0,4407.6,4359.8,4371.8,24639.0,21593044160.0
2018/12/13,4384.8,4472.8,4354.4,4430.2,30522.0,27005180240.0
2018/12/14,4420.2,4431.0,4315.6,4329.6,26842.0,23501554880.0
2018/12/17,4320.0,4342.6,4273.0,4321.2,27345.0,23589595800.0
2018/12/18,4305.0,4344.4,4241.6,4295.2,32004.0,27476819720.0
2018/12/19,4301.0,4305.0,4233.6,4236.2,25171.0,21486837120.0
2018/12/20,4231.0,4276.8,4217.8,4264.0,20814.0,17694246680.0
2018/12/21,4222.4,4236.0,4157.6,4206.0,30552.0,25635671640.0
2018/12/24,4193.4,4266.4,4183.2,4255.0,28278.0,23951967800.0
2018/12/25,4209.8,4234.4,4085.0,4195.2,37636.0,31292883360.0
2018/12/26,4198.8,4229.0,4158.0,4189.0,26253.0,22005992320.0
2018/12/27,4258.2,4258.2,4125.8,4131.0,28285.0,23724366080.0
2018/12/28,4143.0,4181.4,4119.2,4120.4,28777.0,23841416840.0
2019/01/02,4135.0,4147.0,4086.0,4096.8,24735.0,20354995120.0
2019/01/03,4100.0,4169.0,4077.6,4086.6,28810.0,23679788520.0
2019/01/04,4062.0,4208.8,4058.0,4207.8,33671.0,27867078280.0
2019/01/07,4210.0,4293.8,4196.6,4268.6,30648.0,26048744640.0
2019/01/08,4260.0,4286.0,4248.8,4270.8,23085.0,19708438440.0
2019/01/09,4288.6,4363.6,4265.0,4273.8,33159.0,28616226560.0
2019/01/10,4271.4,4327.0,4262.6,4277.4,27192.0,23346955480.0
2019/01/11,4292.4,4320.0,4252.8,4312.0,29081.0,24966370840.0
2019/01/14,4312.0,4332.0,4274.6,4290.2,23373.0,20080745080.0
2019/01/15,4291.4,4363.6,4266.4,4351.4,31618.0,27269586520.0
2019/01/16,4346.8,4373.0,4328.0,4341.0,23920.0,20797820920.0
2019/01/17,4338.2,4356.0,4297.6,4307.4,21840.0,18882008800.0
2019/01/18,4303.6,4352.0,4279.8,4341.0,28956.0,25009413200.0
2019/01/21,4349.6,4404.4,4340.0,4360.0,25465.0,22246482400.0
2019/01/22,4349.0,4349.0,4252.0,4278.2,7610.0,6549284600.0
2019/01/23,4265.0,4303.8,4260.0,4285.0,5972.0,5115276120.0
2019/01/24,4285.4,4357.6,4258.0,4321.0,9334.0,8061432160.0
2019/01/25,4330.0,4352.6,4296.0,4297.4,8627.0,7464497400.0
2019/01/28,4322.0,4368.4,4272.8,4278.6,8599.0,7435862160.0
2019/01/29,4269.6,4278.6,4162.8,4227.4,10878.0,9182815760.0
2019/01/30,4217.8,4255.0,4185.0,4185.0,7892.0,6663866960.0
2019/01/31,4190.2,4231.0,4120.0,4168.0,11687.0,9776339160.0
2019/02/01,4183.0,4307.0,4183.0,4305.0,13900.0,11807969520.0
2019/02/11,4308.8,4404.4,4308.2,4400.0,11800.0,10274163400.0
2019/02/12,4410.0,4458.6,4394.6,4428.8,14434.0,12783215840.0
2019/02/13,4438.8,4534.8,4423.6,4509.8,19584.0,17543082800.0
2019/02/14,4505.8,4562.8,4495.0,4537.0,22383.0,20247856520.0
2019/02/15,4526.8,4556.0,4491.4,4502.6,30372.0,27498744880.0
2019/02/18,4540.2,4687.4,4539.6,4677.0,34027.0,31405412200.0
2019/02/19,4692.8,4718.4,4614.4,4659.0,42944.0,40112151240.0
2019/02/20,4679.0,4682.8,4618.0,4652.0,35271.0,32838504840.0
2019/02/21,4650.0,4762.4,4636.2,4662.0,45667.0,42832660160.0
2019/02/22,4651.0,4807.0,4650.2,4804.8,43822.0,41286151800.0
2019/02/25,4872.4,5140.0,4840.0,5123.0,57459.0,56975727720.0
2019/02/26,5100.0,5174.8,5027.8,5063.2,56554.0,57590205440.0
2019/02/27,5084.2,5107.2,4970.0,5017.4,49763.0,50374260080.0
2019/02/28,5022.0,5085.0,5002.2,5034.6,43118.0,43483693800.0
2019/03/01,5070.6,5086.8,4980.0,5081.2,50122.0,50423020880.0
2019/03/04,5123.0,5259.8,5098.2,5144.4,56909.0,58936868240.0
2019/03/05,5146.4,5314.0,5141.2,5298.8,52240.0,54507513320.0
2019/03/06,5317.0,5414.0,5241.2,5400.0,61347.0,65313393760.0
2019/03/07,5387.8,5533.4,5353.0,5442.4,63021.0,68329360640.0
2019/03/08,5318.0,5471.6,5258.0,5296.4,76037.0,81627993840.0
2019/03/11,5331.4,5463.6,5291.4,5448.8,59247.0,63734238480.0
2019/03/12,5491.2,5598.6,5461.2,5546.2,61910.0,68470018640.0
2019/03/13,5544.0,5546.0,5362.0,5403.6,62861.0,68815763920.0
2019/03/14,5392.4,5416.0,5250.6,5289.6,40109.0,42713918160.0
2019/03/15,5315.2,5425.6,5273.0,5330.6,64106.0,68462637400.0
2019/03/18,5361.6,5515.2,5303.8,5513.8,59618.0,64395633480.0
2019/03/19,5498.2,5537.0,5455.0,5487.4,52490.0,57679718960.0
2019/03/20,5482.0,5503.4,5352.2,5470.0,60872.0,66217588360.0
2019/03/21,5485.0,5628.0,5485.0,5541.4,68987.0,76795278120.0
2019/03/22,5560.4,5614.0,5470.0,5611.2,61671.0,68462692120.0
2019/03/25,5523.0,5597.0,5506.6,5518.6,60231.0,66910809480.0
2019/03/26,5555.0,5559.4,5345.0,5358.0,61628.0,67045405680.0
2019/03/27,5389.0,5415.0,5313.2,5391.6,57409.0,61671072240.0
2019/03/28,5372.6,5447.6,5311.2,5318.6,59915.0,64486699320.0
2019/03/29,5333.2,5555.2,5322.4,5534.4,65790.0,71589417960.0
2019/04/01,5574.8,5767.4,5574.8,5766.0,61104.0,69788782520.0
2019/04/02,5795.2,5825.6,5722.6,5746.6,52935.0,61244329880.0
2019/04/03,5716.0,5852.2,5712.6,5828.6,52822.0,61071988000.0
2019/04/04,5858.0,5898.0,5792.4,5882.6,55547.0,64991342000.0
2019/04/08,5929.0,5935.0,5737.4,5800.8,59401.0,69308822120.0
2019/04/09,5795.0,5863.0,5774.2,5836.8,52852.0,61525059840.0
2019/04/10,5806.0,5901.0,5747.0,5818.8,60633.0,70475017200.0
2019/04/11,5824.8,5837.0,5702.0,5721.2,54574.0,62950700240.0
2019/04/12,5720.8,5740.0,5656.6,5701.2,47813.0,54517465000.0
2019/04/15,5788.8,5806.2,5589.0,5609.0,58113.0,66469730040.0
2019/04/16,5596.6,5765.2,5555.8,5759.2,54778.0,61958944280.0
2019/04/17,5761.0,5831.8,5733.4,5772.4,46711.0,53968981920.0
2019/04/18,5777.6,5802.0,5736.4,5765.2,29376.0,33929459120.0
2019/04/19,5720.8,5779.0,5618.0,5775.8,50284.0,57339334800.0
2019/04/22,5782.8,5785.8,5628.6,5677.0,58295.0,66346200760.0
2019/04/23,5667.0,5671.8,5544.4,5552.8,64899.0,72744140000.0
2019/04/24,5575.0,5660.6,5511.8,5627.0,70935.0,79318870160.0
2019/04/25,5617.6,5624.0,5397.4,5411.2,71753.0,79314421280.0
2019/04/26,5398.6,5476.0,5371.8,5375.2,76777.0,83216105800.0
2019/04/29,5390.0,5395.0,5226.2,5258.8,86229.0,91534783320.0
2019/04/30,5254.0,5342.2,5222.6,5267.2,80212.0,84798574120.0
2019/05/06,5120.0,5120.0,4749.2,4810.0,93045.0,91819349080.0
2019/05/07,4887.6,4964.4,4839.2,4906.0,93047.0,91112439240.0
2019/05/08,4827.0,5007.8,4815.0,4873.2,85185.0,83796252400.0
2019/05/09,4829.0,4927.2,4810.6,4842.8,83219.0,81129880600.0
2019/05/10,4919.8,5051.0,4775.4,5018.0,107096.0,106079879120.0
2019/05/13,4964.4,5008.8,4914.0,4938.4,61212.0,60685857080.0
2019/05/14,4930.2,4992.0,4896.0,4938.8,77496.0,76719529280.0
2019/05/15,4978.6,5076.6,4962.0,5046.2,61283.0,61431292200.0
2019/05/16,4950.0,5003.6,4941.4,4993.0,48770.0,48508125320.0
2019/05/17,5003.2,5020.0,4793.6,4824.8,85721.0,83945560680.0
2019/05/20,4845.0,4855.6,4730.0,4825.0,85614.0,82085024280.0
2019/05/21,4849.4,4966.6,4826.0,4903.6,88042.0,86329677800.0
2019/05/22,4902.0,4924.8,4828.0,4889.8,77555.0,75701706280.0
2019/05/23,4872.2,4878.2,4765.0,4788.2,79269.0,76312741280.0
2019/05/24,4796.6,4819.2,4753.0,4772.6,77105.0,73754759600.0
2019/05/27,4776.4,4935.0,4749.6,4903.0,86404.0,83769785560.0
2019/05/28,4908.0,4944.0,4871.0,4888.8,70165.0,68897995400.0
2019/05/29,4874.4,4929.6,4855.0,4866.0,72066.0,70485936320.0
2019/05/30,4866.0,4868.8,4763.0,4868.6,84965.0,81783963560.0
2019/05/31,4856.2,4921.0,4792.6,4808.8,83216.0,80813186800.0
2019/06/03,4864.0,4886.8,4739.0,4788.0,87354.0,83897726520.0
2019/06/04,4776.4,4795.6,4713.2,4746.8,71056.0,67569985440.0
2019/06/05,4788.2,4796.0,4720.2,4721.8,73115.0,69584516920.0
2019/06/06,4715.0,4726.8,4608.8,4611.8,83465.0,77770536280.0
2019/06/10,4645.8,4717.2,4601.2,4658.0,84469.0,78796954800.0
2019/06/11,4671.0,4886.4,4670.6,4876.6,97428.0,93463502080.0
2019/06/12,4864.4,4879.8,4801.2,4816.4,74938.0,72478326440.0
2019/06/13,4814.4,4862.6,4781.0,4838.6,78663.0,75895095040.0
2019/06/14,4846.0,4860.8,4741.0,4769.2,70177.0,67353099480.0
2019/06/17,4766.4,4816.4,4752.2,4792.8,66740.0,63876588840.0
2019/06/18,4794.0,4822.0,4751.2,4790.8,67986.0,65048296480.0
2019/06/19,4910.0,4967.0,4850.2,4855.0,68263.0,66874820240.0
2019/06/20,4854.8,5008.0,4840.0,4954.2,51325.0,50484460960.0
2019/06/21,4998.2,5034.4,4953.6,4975.0,83949.0,83856900000.0
2019/06/24,4986.0,4994.0,4939.6,4974.6,56601.0,56251001800.0
2019/06/25,4961.0,4968.0,4841.6,4920.8,78196.0,76630026160.0
2019/06/26,4890.0,4953.2,4887.0,4916.2,58065.0,57126138200.0
2019/06/27,4940.2,5004.0,4923.0,4957.2,77888.0,77316108360.0
2019/06/28,4949.2,4954.4,4865.2,4920.0,70531.0,69143266880.0
2019/07/01,5039.2,5081.6,4971.2,5050.0,79679.0,80245258040.0
2019/07/02,5038.2,5056.0,5012.4,5033.4,54108.0,54499200520.0
2019/07/03,5006.2,5017.0,4980.0,5004.6,55798.0,55724113720.0
2019/07/04,5006.0,5038.8,4950.0,4984.0,61859.0,61825917560.0
2019/07/05,4983.2,5029.8,4964.4,5017.0,55873.0,55829445840.0
2019/07/08,4995.4,4996.0,4806.0,4821.6,75411.0,73421876120.0
2019/07/09,4834.4,4853.6,4803.8,4829.4,52896.0,51095615040.0
2019/07/10,4850.0,4864.4,4793.4,4809.8,49192.0,47408963640.0
2019/07/11,4825.2,4880.0,4771.2,4800.6,69402.0,67028805160.0
2019/07/12,4801.0,4855.4,4788.0,4843.0,64621.0,62425319800.0
2019/07/15,4812.4,4949.2,4745.2,4906.0,86145.0,83767707400.0
2019/07/16,4898.2,4933.0,4894.2,4921.2,52679.0,51815294080.0
2019/07/17,4922.0,4949.4,4903.8,4911.4,54806.0,54005122600.0
2019/07/18,4890.6,4895.0,4844.4,4848.2,41908.0,40790788680.0
2019/07/19,4805.0,4885.6,4802.2,4823.4,61589.0,59581113640.0
2019/07/22,4833.4,4853.4,4704.2,4733.2,69023.0,65657181400.0
2019/07/23,4741.0,4789.4,4732.0,4776.4,51423.0,48994364440.0
2019/07/24,4801.4,4872.6,4800.0,4820.4,62766.0,60753136920.0
2019/07/25,4827.0,4864.0,4813.6,4846.4,53484.0,51728786840.0
2019/07/26,4835.4,4867.4,4812.0,4859.2,53533.0,51784916960.0
2019/07/29,4854.4,4878.8,4813.0,4844.0,48147.0,46604760720.0
2019/07/30,4857.4,4933.0,4846.2,4877.6,62879.0,61550874120.0
2019/07/31,4870.0,4891.6,4853.0,4874.0,49306.0,48050195160.0
2019/08/01,4850.0,4872.8,4814.8,4841.0,50967.0,49337003440.0
2019/08/02,4730.2,4784.4,4721.0,4779.2,56553.0,53811979760.0
2019/08/05,4754.8,4804.4,4717.6,4725.0,58108.0,55317721600.0
2019/08/06,4648.0,4673.0,4536.2,4626.8,80351.0,74110053920.0
2019/08/07,4650.0,4655.0,4591.0,4591.6,51895.0,47936785560.0
2019/08/08,4625.0,4638.0,4604.0,4616.6,49123.0,45377389800.0
2019/08/09,4641.0,4658.6,4557.2,4570.6,58172.0,53561177320.0
2019/08/12,4583.0,4672.6,4568.6,4665.8,60225.0,55508968400.0
2019/08/13,4651.0,4652.0,4612.2,4646.8,46131.0,42746543240.0
2019/08/14,4641.0,4677.4,4613.2,4617.2,32372.0,30056506720.0
2019/08/15,4540.0,4667.4,4532.6,4652.6,57978.0,53328378160.0
2019/08/16,4655.0,4708.8,4649.0,4664.8,66005.0,61782556720.0
2019/08/19,4725.0,4856.6,4717.2,4853.8,83306.0,79810899320.0
2019/08/20,4846.6,4891.0,4826.6,4831.8,64058.0,62210041480.0
2019/08/21,4830.0,4861.0,4818.8,4842.8,50454.0,48823930000.0
2019/08/22,4853.6,4856.8,4803.0,4837.2,59246.0,57198811160.0
2019/08/23,4843.0,4869.6,4812.2,4841.8,66503.0,64400991400.0
2019/08/26,4762.8,4828.8,4760.0,4815.0,69646.0,66867015520.0
2019/08/27,4842.0,4965.0,4835.0,4874.4,86348.0,84705616920.0
2019/08/28,4885.0,4911.4,4871.0,4885.8,51616.0,50485543160.0
2019/08/29,4898.6,4919.4,4866.2,4891.2,60207.0,58897217720.0
2019/08/30,4920.6,4947.0,4814.0,4859.0,75293.0,73540211400.0
2019/09/02,4864.8,5006.8,4851.0,4977.4,82519.0,81595083680.0
2019/09/03,4993.8,5008.4,4965.4,5004.0,57834.0,57712934240.0
2019/09/04,5000.2,5098.0,4991.2,5098.0,80398.0,80929602080.0
