<Date>, <Time>, <Open>, <High>, <Low>, <Close>, <Volume>
2020/3/10 星期二,09:05:00,12305,12445,12265,12445,51890
2020/3/10 星期二,09:10:00,12440,12450,12395,12430,25755
2020/3/10 星期二,09:15:00,12435,12450,12380,12385,13726
2020/3/10 星期二,09:20:00,12390,12415,12385,12405,6087
2020/3/10 星期二,09:25:00,12400,12415,12385,12405,5498
2020/3/10 星期二,09:30:00,12400,12420,12395,12410,5704
2020/3/10 星期二,09:35:00,12410,12425,12385,12395,4774
2020/3/10 星期二,09:40:00,12395,12405,12365,12385,6204
2020/3/10 星期二,09:45:00,12380,12410,12370,12390,5551
2020/3/10 星期二,09:50:00,12390,12425,12390,12405,5152
2020/3/10 星期二,09:55:00,12400,12420,12390,12395,3411
2020/3/10 星期二,10:00:00,12395,12410,12395,12405,2101
2020/3/10 星期二,10:05:00,12405,12420,12390,12395,4301
2020/3/10 星期二,10:10:00,12395,12405,12390,12400,2254
2020/3/10 星期二,10:15:00,12400,12405,12375,12380,3717
2020/3/10 星期二,10:35:00,12380,12380,12335,12375,7294
2020/3/10 星期二,10:40:00,12380,12390,12370,12380,2019
2020/3/10 星期二,10:45:00,12375,12385,12360,12365,3533
2020/3/10 星期二,10:50:00,12365,12380,12360,12380,1836
2020/3/10 星期二,10:55:00,12380,12385,12370,12380,3413
2020/3/10 星期二,11:00:00,12385,12405,12385,12395,3775
2020/3/10 星期二,11:05:00,12395,12410,12385,12405,2948
2020/3/10 星期二,11:10:00,12405,12420,12395,12415,2842
2020/3/10 星期二,11:15:00,12410,12430,12410,12415,4205
2020/3/10 星期二,11:20:00,12410,12425,12400,12420,3687
2020/3/10 星期二,11:25:00,12420,12435,12415,12435,5119
2020/3/10 星期二,11:30:00,12430,12465,12425,12455,10601
2020/3/10 星期二,13:35:00,12470,12525,12470,12485,21046
2020/3/10 星期二,13:40:00,12485,12545,12480,12525,11320
2020/3/10 星期二,13:45:00,12525,12540,12515,12530,8572
2020/3/10 星期二,13:50:00,12530,12535,12475,12485,8465
2020/3/10 星期二,13:55:00,12485,12505,12480,12500,6241
2020/3/10 星期二,14:00:00,12500,12500,12470,12485,4951
2020/3/10 星期二,14:05:00,12490,12500,12480,12490,2379
2020/3/10 星期二,14:10:00,12490,12490,12460,12490,5725
2020/3/10 星期二,14:15:00,12490,12515,12490,12500,7190
2020/3/10 星期二,14:20:00,12495,12505,12460,12470,6171
2020/3/10 星期二,14:25:00,12475,12490,12470,12490,2310
2020/3/10 星期二,14:30:00,12490,12505,12480,12495,3722
2020/3/10 星期二,14:35:00,12495,12500,12480,12490,2717
2020/3/10 星期二,14:40:00,12485,12485,12455,12470,5460
2020/3/10 星期二,14:45:00,12475,12475,12425,12430,7356
2020/3/10 星期二,14:50:00,12430,12445,12425,12430,5334
2020/3/10 星期二,14:55:00,12435,12465,12430,12445,5426
2020/3/10 星期二,15:00:00,12450,12455,12435,12450,7409
2020/3/11 星期三,09:05:00,12425,12510,12425,12495,22236
2020/3/11 星期三,09:10:00,12490,12495,12465,12475,7266
2020/3/11 星期三,09:15:00,12475,12480,12430,12435,8489
2020/3/11 星期三,09:20:00,12435,12465,12435,12455,4719
2020/3/11 星期三,09:25:00,12460,12465,12445,12450,2319
2020/3/11 星期三,09:30:00,12450,12455,12415,12430,5199
2020/3/11 星期三,09:35:00,12430,12450,12410,12440,5543
2020/3/11 星期三,09:40:00,12435,12455,12430,12435,3453
2020/3/11 星期三,09:45:00,12430,12435,12405,12425,4315
2020/3/11 星期三,09:50:00,12425,12445,12425,12435,3200
2020/3/11 星期三,09:55:00,12440,12445,12430,12440,1473
2020/3/11 星期三,10:00:00,12435,12445,12435,12435,965
2020/3/11 星期三,10:05:00,12440,12440,12410,12420,4001
2020/3/11 星期三,10:10:00,12420,12430,12410,12410,2172
2020/3/11 星期三,10:15:00,12410,12420,12405,12410,2482
2020/3/11 星期三,10:35:00,12410,12420,12405,12405,2392
2020/3/11 星期三,10:40:00,12410,12435,12390,12430,8386
2020/3/11 星期三,10:45:00,12430,12435,12420,12430,3584
2020/3/11 星期三,10:50:00,12425,12435,12415,12420,1749
2020/3/11 星期三,10:55:00,12425,12430,12405,12410,4744
2020/3/11 星期三,11:00:00,12410,12420,12395,12420,10824
2020/3/11 星期三,11:05:00,12420,12420,12410,12415,3539
2020/3/11 星期三,11:10:00,12420,12420,12410,12420,1448
2020/3/11 星期三,11:15:00,12415,12435,12410,12430,2397
2020/3/11 星期三,11:20:00,12430,12450,12430,12445,3762
