<Date>, <Time>, <Open>, <High>, <Low>, <Close>, <Volume>
2019/11/28 星期四,10:35:00,7190,7195,7180,7180,5054
2019/11/28 星期四,10:40:00,7180,7185,7170,7175,11744
2019/11/28 星期四,10:45:00,7180,7195,7170,7190,5256
2019/11/28 星期四,10:50:00,7190,7190,7185,7190,2078
2019/11/28 星期四,10:55:00,7190,7195,7185,7190,2338
2019/11/28 星期四,11:00:00,7185,7200,7185,7195,2404
2019/11/28 星期四,11:05:00,7195,7200,7195,7195,1876
2019/11/28 星期四,11:10:00,7195,7200,7190,7195,724
2019/11/28 星期四,11:15:00,7195,7215,7195,7215,7830
2019/11/28 星期四,11:20:00,7210,7220,7210,7210,6544
2019/11/28 星期四,11:25:00,7215,7215,7205,7205,3804
2019/11/28 星期四,11:30:00,7210,7215,7205,7215,1540
2019/11/28 星期四,13:35:00,7210,7220,7210,7210,8152
2019/11/28 星期四,13:40:00,7210,7220,7210,7215,3872
2019/11/28 星期四,13:45:00,7215,7220,7205,7210,4260
2019/11/28 星期四,13:50:00,7210,7210,7200,7210,2816
2019/11/28 星期四,13:55:00,7210,7210,7205,7210,896
2019/11/28 星期四,14:00:00,7205,7210,7200,7200,1428
2019/11/28 星期四,14:05:00,7205,7205,7200,7200,782
2019/11/28 星期四,14:10:00,7200,7205,7190,7195,5312
2019/11/28 星期四,14:15:00,7195,7200,7190,7195,2492
2019/11/28 星期四,14:20:00,7200,7215,7195,7210,5544
2019/11/28 星期四,14:25:00,7215,7215,7205,7205,3788
2019/11/28 星期四,14:30:00,7205,7210,7200,7205,2448
2019/11/28 星期四,14:35:00,7200,7205,7190,7190,3294
2019/11/28 星期四,14:40:00,7190,7195,7185,7190,3170
2019/11/28 星期四,14:45:00,7190,7225,7190,7210,14494
2019/11/28 星期四,14:50:00,7210,7220,7210,7215,5388
2019/11/28 星期四,14:55:00,7215,7225,7215,7225,5054
2019/11/28 星期四,15:00:00,7225,7230,7220,7220,9980
2019/11/29 星期五,09:05:00,7230,7245,7230,7240,16938
2019/11/29 星期五,09:10:00,7245,7245,7230,7240,7756
2019/11/29 星期五,09:15:00,7235,7240,7230,7240,1880
2019/11/29 星期五,09:20:00,7235,7245,7235,7245,6320
2019/11/29 星期五,09:25:00,7240,7275,7240,7270,33028
2019/11/29 星期五,09:30:00,7265,7280,7260,7260,12670
2019/11/29 星期五,09:35:00,7265,7275,7265,7270,5994
2019/11/29 星期五,09:40:00,7270,7295,7270,7295,16014
2019/11/29 星期五,09:45:00,7290,7295,7275,7280,8854
2019/11/29 星期五,09:50:00,7280,7285,7275,7285,9182
2019/11/29 星期五,09:55:00,7280,7285,7270,7270,3994
2019/11/29 星期五,10:00:00,7275,7280,7270,7280,3272
2019/11/29 星期五,10:05:00,7285,7290,7275,7280,7280
2019/11/29 星期五,10:10:00,7280,7285,7275,7285,3964
2019/11/29 星期五,10:15:00,7285,7290,7280,7280,7884
2019/11/29 星期五,10:35:00,7280,7285,7275,7280,6968
2019/11/29 星期五,10:40:00,7280,7285,7270,7270,5972
2019/11/29 星期五,10:45:00,7270,7270,7260,7265,7872
2019/11/29 星期五,10:50:00,7265,7275,7265,7270,3026
2019/11/29 星期五,10:55:00,7275,7275,7265,7275,2684
2019/11/29 星期五,11:00:00,7270,7280,7270,7280,2734
